City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
347,Young,UY,-32.6833,-57.6333,75.99,76,3,1.99,clear sky
348,Ixtapa,MX,20.7,-105.2,73.0,94,40,2.3,scattered clouds
349,Gumdag,TM,39.2061,54.5906,47.8,52,99,14.03,overcast clouds
350,Togitsu,JP,32.8333,129.85,46.4,46,20,4.61,few clouds
351,Vestmanna,FO,62.1564,-7.1664,33.8,64,75,4.61,broken clouds
352,Bata,GQ,1.8639,9.7658,78.8,100,40,4.12,scattered clouds
353,Wattegama,LK,6.7989,81.4808,80.6,89,20,9.22,few clouds
354,Lewistown,US,40.5992,-77.5714,26.01,80,90,6.91,overcast clouds
355,Guider,CM,9.9342,13.9486,69.57,20,0,8.16,clear sky
356,Mitu,CO,1.1983,-70.1733,74.59,88,96,2.55,overcast clouds
357,Hamilton,US,39.1834,-84.5333,27.0,63,75,5.75,broken clouds
358,Queanbeyan,AU,-35.35,149.2333,81.0,50,40,14.97,scattered clouds
359,Trairi,BR,-3.2778,-39.2689,79.11,82,95,10.0,overcast clouds
360,Seymchan,RU,62.8833,152.4333,-19.88,83,100,7.16,overcast clouds
361,Kenai,US,60.5544,-151.2583,24.8,74,90,6.67,overcast clouds
362,Novo Aripuana,BR,-5.1206,-60.3797,74.48,96,100,1.9,overcast clouds
363,Hualmay,PE,-11.0964,-77.6139,71.33,74,73,6.91,broken clouds
364,Narsaq,GL,60.9167,-46.05,42.8,33,75,26.46,broken clouds
365,Jimo,CN,36.3897,120.4622,50.0,43,0,4.47,clear sky
366,Snyder,US,32.7179,-100.9176,53.6,71,75,10.36,broken clouds
367,Namibe,AO,-15.1961,12.1522,73.24,76,99,8.57,overcast clouds
368,Matiari,PK,25.5961,68.4467,48.2,71,0,2.3,smoke
369,Srandakan,ID,-7.9386,110.2506,83.03,72,100,4.12,overcast clouds
370,Nalut,LY,30.3333,10.85,51.85,45,0,6.4,clear sky
371,Deputatskiy,RU,69.3,139.9,-29.11,87,100,2.33,overcast clouds
372,Turbat,PK,26.0023,63.044,54.86,41,0,1.16,clear sky
373,Planaltina,BR,-15.4528,-47.6142,71.6,68,0,3.44,clear sky
374,Mwingi,KE,-0.9344,38.0601,62.15,90,1,2.98,clear sky
375,Caruray,PH,10.3094,119.0128,87.8,58,20,20.71,few clouds
376,Griffith,US,41.5284,-87.4237,30.2,74,1,6.91,clear sky
377,Sri Aman,MY,1.2376,111.4621,80.6,89,75,2.3,broken clouds
378,Margate,GB,51.3813,1.3862,48.0,90,100,7.09,overcast clouds
379,Lichuan,CN,30.3,108.85,40.93,76,93,1.19,overcast clouds
380,Sao Joao Da Barra,BR,-21.6403,-41.0511,77.68,80,16,21.81,few clouds
381,Filadelfia,US,39.9523,-75.1638,21.99,49,20,10.36,few clouds
382,San Luis,AR,-33.295,-66.3356,68.0,73,75,23.02,broken clouds
383,Esperantinopolis,BR,-4.8667,-44.7083,73.74,97,100,2.08,moderate rain
384,Santa Cruz,BO,-17.8,-63.1667,75.2,88,75,12.66,broken clouds
385,Saint George,US,37.1041,-113.5841,39.99,93,90,8.05,overcast clouds
386,Sheridan,US,44.8333,-106.9173,35.01,75,40,3.44,scattered clouds
387,Tiksi,RU,71.6872,128.8694,-30.55,85,100,5.21,overcast clouds
388,Sorata,BO,-15.7667,-68.6333,47.03,84,99,3.53,overcast clouds
389,Santa Pola,ES,38.1917,-0.5658,66.2,42,0,13.8,clear sky
390,Geraldton,AU,-28.7667,114.6,100.4,17,0,14.97,clear sky
391,Riyadh,SA,24.6877,46.7219,60.8,31,52,5.75,broken clouds
392,Touros,BR,-5.1989,-35.4608,77.0,88,40,4.61,scattered clouds
393,Okato,NZ,-39.2,173.8833,68.0,45,0,15.01,clear sky
394,Port Hedland,AU,-20.3167,118.5667,98.6,36,75,11.5,broken clouds
395,Gazli,UZ,40.1333,63.45,45.12,52,100,12.95,overcast clouds
396,Provideniya,RU,64.3833,-173.3,-7.46,81,3,4.32,clear sky
397,Alghero,IT,40.5589,8.3181,55.4,82,0,2.3,clear sky
398,Porto Novo,BJ,6.4965,2.6036,78.8,89,20,3.44,few clouds
399,Atbasar,KZ,51.8,68.3333,12.9,91,58,9.8,broken clouds
400,Tazmalt,DZ,36.3868,4.3989,57.18,49,0,4.14,clear sky
401,Mutis,CO,6.2262,-77.4044,78.33,82,36,6.73,scattered clouds
402,Khorixas,NA,-20.3667,14.9667,68.27,55,98,3.74,overcast clouds
403,Fort Stewart,US,31.8722,-81.61,41.0,93,1,2.46,clear sky
404,Tarakan,ID,3.3,117.6333,82.4,78,75,5.75,moderate rain
405,Ancud,CL,-41.8697,-73.8203,53.01,71,0,16.11,clear sky
406,Quesnel,CA,52.9999,-122.5029,21.2,79,90,6.91,overcast clouds
407,Mackay,AU,-21.15,149.2,87.01,66,40,20.71,scattered clouds
408,Palaikastron,GR,35.2,26.25,61.0,85,68,14.56,broken clouds
409,Medzilaborce,SK,49.2719,21.9007,32.0,99,100,2.3,light snow
410,Warmbad,NA,-28.45,18.7333,71.01,26,0,5.59,clear sky
411,Thinadhoo,MV,0.5333,72.9333,81.93,75,92,12.26,moderate rain
412,Lima,PE,-12.0432,-77.0282,75.0,83,0,11.5,clear sky
413,Yeppoon,AU,-23.1333,150.7333,87.8,51,75,10.36,broken clouds
414,Peniche,PT,39.3558,-9.3811,57.99,96,100,13.0,overcast clouds
415,Osorio,BR,-29.8867,-50.2697,73.0,86,39,2.93,scattered clouds
416,Nishihara,JP,26.1842,127.7558,66.2,31,40,10.36,scattered clouds
417,Pauini,BR,-7.7136,-66.9764,73.89,97,100,0.89,overcast clouds
418,Monastyrshchina,RU,54.3496,31.838,21.9,97,100,13.53,snow
419,Belmonte,BR,-15.8631,-38.8828,78.8,73,20,9.22,few clouds
420,Bemidji,US,47.4736,-94.8803,21.99,86,90,16.11,overcast clouds
421,Pacifica,US,37.6138,-122.4869,48.99,86,36,1.01,scattered clouds
422,Cidreira,BR,-30.1811,-50.2056,75.16,89,39,4.92,scattered clouds
423,Torbat-E Jam,IR,35.244,60.6225,45.97,45,97,8.66,overcast clouds
424,Luangwa,ZM,-15.6167,30.4167,73.04,87,100,1.39,overcast clouds
425,Necochea,AR,-38.5473,-58.7368,64.99,78,67,14.32,broken clouds
426,Matagami,CA,49.7502,-77.6328,-4.0,92,90,9.22,overcast clouds
427,Batavia,US,41.85,-88.3126,28.4,64,1,8.05,clear sky
428,Kinsale,IE,51.7075,-8.5306,44.01,100,75,28.77,broken clouds
429,Maceio,BR,-9.6658,-35.7353,75.2,94,75,2.3,broken clouds
430,Flinders,AU,-34.5833,150.8552,78.01,81,85,10.0,overcast clouds
431,Oil City,US,41.4339,-79.7064,21.0,79,90,13.8,light snow
432,Ritchie,ZA,-29.038,24.6028,59.0,88,0,2.3,clear sky
433,Sitka,US,57.0531,-135.33,39.2,48,90,16.11,light snow
434,Faya,SA,18.3851,42.4509,51.8,34,0,0.67,clear sky
435,Naze,JP,28.3667,129.4833,57.2,54,75,11.5,broken clouds
436,Beberibe,BR,-4.1797,-38.1306,80.6,78,20,11.5,few clouds
437,Kawalu,ID,-7.3817,108.2082,80.22,71,100,2.17,overcast clouds
438,Katherine,AU,-14.4667,132.2667,86.0,66,90,12.66,overcast clouds
439,Labuhan,ID,-6.8844,112.2051,79.27,86,100,16.6,light rain
440,Ucluelet,CA,48.9329,-125.5528,42.01,90,100,3.0,overcast clouds
441,La Paz,BO,-16.5,-68.15,42.8,81,40,3.44,scattered clouds
442,Panguipulli,CL,-39.6333,-72.3333,53.6,94,20,2.3,few clouds
443,Khani,GE,41.9563,42.9566,42.8,100,90,2.3,mist
444,Nantucket,US,41.2835,-70.0995,21.2,79,90,25.32,overcast clouds
445,Pijijiapan,MX,15.7011,-93.23,78.67,47,30,6.2,scattered clouds
446,Haines Junction,CA,60.7522,-137.5108,-11.2,84,100,1.32,overcast clouds
447,Isangel,VU,-19.55,169.2667,87.8,62,40,11.5,scattered clouds
448,Harper,LR,4.375,-7.7169,77.83,87,0,5.55,clear sky
449,Sampit,ID,-2.5333,112.95,76.78,89,100,4.12,light rain
450,Hommersak,NO,58.9317,5.8511,30.99,93,75,5.75,light snow
451,Malanje,AO,-9.5402,16.341,61.48,97,97,2.59,overcast clouds
452,Fare,PF,-16.7,-151.0167,80.82,66,86,2.57,light rain
453,Neryungri,RU,56.6709,124.6491,-33.72,78,100,2.35,overcast clouds
454,Puerto Ayacucho,VE,5.6639,-67.6236,78.73,65,100,8.97,overcast clouds
455,Padang,ID,-0.9492,100.3543,84.2,65,40,2.3,scattered clouds
456,Salalah,OM,17.0151,54.0924,69.8,64,75,4.61,broken clouds
457,Borogontsy,RU,62.6683,131.1683,-43.24,76,89,2.01,overcast clouds
458,Chapais,CA,49.7834,-74.8492,-0.4,85,90,9.22,light snow
459,Liverpool,GB,53.4106,-2.9779,41.0,87,90,20.71,overcast clouds
460,Turukhansk,RU,65.8167,87.9833,-29.99,77,98,6.08,overcast clouds
461,Mehamn,NO,71.0357,27.8492,24.58,96,100,17.45,light snow
462,Dargaville,NZ,-35.9333,173.8833,70.39,46,27,9.22,scattered clouds
463,Nouadhibou,MR,20.931,-17.0347,66.2,59,4,14.97,clear sky
464,Lixourion,GR,38.2019,20.4314,58.62,84,100,10.02,overcast clouds
465,Velykyy Burluk,UA,50.0379,37.3987,26.11,97,92,11.99,overcast clouds
466,Zhangye,CN,38.9342,100.4517,26.53,69,0,7.61,clear sky
467,Ambon,ID,-3.6954,128.1814,91.4,58,40,6.91,scattered clouds
468,Dzhubga,RU,44.3211,38.7039,44.33,70,76,16.96,broken clouds
469,Mahibadhoo,MV,3.7833,72.9667,80.58,75,0,13.22,clear sky
470,Ambilobe,MG,-13.2,49.05,73.44,92,79,2.62,broken clouds
471,La Salle,US,41.3334,-89.0918,32.0,64,93,13.8,overcast clouds
472,Mitsamiouli,KM,-11.3847,43.2844,82.06,73,80,9.89,broken clouds
473,Palauig,PH,15.435,119.9045,80.26,55,18,1.21,few clouds
474,Grand Gaube,MU,-20.0064,57.6608,82.0,77,2,5.99,moderate rain
475,Santa Maria,BR,-29.6842,-53.8069,75.2,83,0,4.61,clear sky
476,Cruz Alta,BR,-28.6386,-53.6064,69.8,94,0,8.05,clear sky
477,Schwaigern,DE,49.1439,9.055,45.0,80,100,16.17,overcast clouds
478,Pitea,SE,65.3172,21.4794,3.2,92,90,11.5,overcast clouds
479,Shu,KZ,43.5983,73.7614,18.1,83,0,1.23,clear sky
480,Aklavik,CA,68.2191,-135.0107,-27.4,68,94,1.14,overcast clouds
481,Tudela,ES,42.0617,-1.6045,57.2,67,63,16.11,broken clouds
482,Homer,US,59.6425,-151.5483,28.0,80,20,4.61,few clouds
483,Fort-Shevchenko,KZ,44.5086,50.263,33.73,89,97,11.43,overcast clouds
484,Sakakah,SA,29.9697,40.2064,41.0,70,0,6.91,clear sky
485,Teguldet,RU,57.3064,88.1667,-22.22,86,12,6.4,few clouds
486,Lagos,NG,6.5833,3.75,78.3,88,96,3.89,overcast clouds
487,Sao Miguel Do Iguacu,BR,-25.3481,-54.2378,69.8,100,75,6.91,mist
488,Pevek,RU,69.7008,170.3133,-29.94,85,16,3.44,few clouds
489,Saint-Augustin,CA,51.226,-58.6502,13.77,92,54,9.13,broken clouds
490,Severo-Kurilsk,RU,50.6789,156.125,24.76,90,100,16.06,overcast clouds
491,Chinsali,ZM,-10.5414,32.0816,63.34,91,100,1.12,overcast clouds
492,Baculin,PH,7.4525,126.5842,78.93,82,83,10.98,broken clouds
493,Copiapo,CL,-27.3667,-70.3333,62.6,82,90,9.22,overcast clouds
494,Mayo,US,38.8876,-76.5119,30.99,51,90,11.5,overcast clouds
495,Tuatapere,NZ,-46.1333,167.6833,65.71,47,0,6.46,clear sky
496,Tshela,CD,-4.9833,12.9333,72.37,95,100,0.72,overcast clouds
497,Sapa,PH,5.1544,120.3241,82.18,76,81,8.88,broken clouds
498,Itaituba,BR,-4.2761,-55.9836,73.51,96,99,0.56,overcast clouds
499,Chaplynka,UA,46.3651,33.5403,36.32,92,95,1.57,overcast clouds
500,Asfi,MA,32.2994,-9.2372,57.42,91,18,10.16,few clouds
501,Kaseda,JP,31.4167,130.3167,46.4,39,20,12.66,few clouds
502,Panjakent,TJ,39.4952,67.6093,46.4,23,100,9.22,overcast clouds
503,Vardo,NO,70.3705,31.1107,25.88,97,100,19.73,light snow
504,Royal Palm Beach,US,26.7084,-80.2306,60.8,82,40,8.05,scattered clouds
505,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,77.25,78,95,0.81,overcast clouds
506,Balad,IQ,34.0164,44.1453,48.9,73,0,5.35,clear sky
507,Porto-Vecchio,FR,41.591,9.2795,64.4,62,0,14.97,clear sky
508,South Lake Tahoe,US,38.9332,-119.9844,26.6,68,1,5.75,clear sky
509,Ust-Omchug,RU,61.15,149.6333,-24.74,80,77,6.78,broken clouds
510,Pisco,PE,-13.7,-76.2167,71.6,73,0,6.91,clear sky
511,Zheshart,RU,62.0731,49.5733,21.76,97,100,6.91,overcast clouds
512,Kralendijk,BQ,12.15,-68.2667,77.0,78,3,10.36,clear sky
513,Aberdeen,GB,57.1437,-2.0981,28.99,100,52,4.61,broken clouds
514,Richmond,US,37.5538,-77.4603,27.0,50,1,5.75,clear sky
515,Camacupa,AO,-12.0167,17.4833,59.94,91,88,1.57,overcast clouds
516,Kilindoni,TZ,-7.9139,39.6668,81.18,80,100,13.04,light rain
517,Dali,CN,25.7,100.1833,54.09,42,0,3.42,clear sky
518,Ziro,IN,27.6333,93.8333,59.0,88,75,2.3,mist
519,Chadiza,ZM,-14.0678,32.4392,65.26,97,100,2.68,overcast clouds
520,Narsingi,IN,18.0333,78.4333,73.0,83,20,5.01,mist
521,Martinsville,US,36.6915,-79.8725,28.99,50,1,4.61,clear sky
522,Portland,US,45.5234,-122.6762,45.0,76,90,8.05,light rain
523,Bardiyah,LY,31.7561,25.0865,56.46,78,84,23.91,broken clouds
524,Plavinas,LV,56.6178,25.7255,26.55,98,100,7.65,overcast clouds
525,Safaga,EG,26.7292,33.9365,53.6,50,0,10.36,clear sky
526,Erdaojiang,CN,41.7764,126.0319,12.24,88,98,5.79,overcast clouds
527,Noumea,NC,-22.2763,166.4572,86.0,51,0,20.71,clear sky
528,Ndele,CF,8.4109,20.6473,76.3,17,83,11.18,broken clouds
529,Mumford,GH,5.2618,-0.759,78.42,85,61,9.93,broken clouds
530,Chigorodo,CO,7.6664,-76.6811,75.33,86,93,5.97,overcast clouds
531,Kokkola,FI,63.8385,23.1307,23.0,86,90,12.66,light snow
532,Makushino,RU,55.2103,67.2442,12.74,94,74,8.57,broken clouds
533,Ziarat,PK,30.3823,67.7282,33.73,55,82,4.83,broken clouds
534,Lahan,NP,26.7296,86.4951,56.88,49,0,5.88,clear sky
535,Syedove,UA,47.0768,38.156,37.0,81,100,21.0,overcast clouds
536,Makakilo City,US,21.3469,-158.0858,78.8,57,1,10.36,clear sky
537,Antofagasta,CL,-23.65,-70.4,66.2,77,0,10.36,clear sky
538,Murray Bridge,AU,-35.1167,139.2667,71.01,66,89,13.42,overcast clouds
539,Kloulklubed,PW,7.0419,134.2556,86.0,62,75,13.8,broken clouds
540,Ejido,VE,8.5514,-71.2375,64.08,65,84,2.08,broken clouds
541,Aksarka,RU,66.5606,67.7975,-41.24,79,50,3.62,scattered clouds
542,Kungurtug,RU,50.5994,97.5228,18.37,89,100,8.79,light snow
543,Alekseyevka,RU,50.6309,38.6903,24.58,97,85,10.25,snow
544,Guerrero Negro,MX,27.9769,-114.0611,60.24,77,5,16.08,clear sky
545,Gizo,SB,-8.103,156.8419,86.43,72,94,15.39,light rain
546,Karsun,RU,54.1994,46.9827,23.76,96,69,12.15,broken clouds
547,Zatoka,UA,46.0725,30.4654,28.4,100,76,7.4,mist
548,Nome,US,64.5011,-165.4064,-2.2,60,1,21.85,clear sky
549,Neuquen,AR,-38.9516,-68.0591,64.4,77,0,3.44,clear sky
550,Benghazi,LY,32.1167,20.0667,62.89,80,14,14.03,few clouds
551,Mananjary,MG,-21.2167,48.3333,75.85,88,76,3.71,broken clouds
552,Bathsheba,BB,13.2167,-59.5167,77.0,78,20,11.5,few clouds
553,Goderich,CA,43.7501,-81.7165,26.6,63,100,12.66,overcast clouds
554,Harpalpur,IN,25.2884,79.3347,51.98,44,0,5.06,clear sky
555,Yarada,IN,17.65,83.2667,77.0,83,75,3.44,mist
556,Karratha,AU,-20.7377,116.8463,91.98,45,5,7.47,clear sky
557,Douglas,US,41.3,-96.167,37.0,87,75,8.05,broken clouds
558,Raton,US,36.9034,-104.4391,33.8,60,1,8.12,clear sky
559,Nizhniy Kuranakh,RU,58.8353,125.4869,-30.24,80,100,1.28,overcast clouds
560,Qui Nhon,VN,13.7667,109.2333,72.37,78,100,14.36,overcast clouds
561,Dukat,RU,62.55,155.55,-28.59,82,100,5.1,overcast clouds
562,Maniwaki,CA,46.3834,-75.966,3.2,72,17,4.61,few clouds
563,Hashtrud,IR,37.4779,47.0508,24.73,96,72,3.71,broken clouds
564,Ambovombe,MG,-25.1667,46.0833,76.5,80,2,4.54,clear sky
565,Pervomayskiy,RU,53.2485,40.2871,24.1,98,100,8.84,overcast clouds
566,Castro Marim,PT,37.2207,-7.4435,55.0,86,56,7.0,broken clouds
567,Campana,AR,-34.1687,-58.9591,71.6,88,0,3.44,clear sky
568,Guymon,US,36.6828,-101.4816,51.8,37,1,20.71,clear sky
569,Point Fortin,TT,10.1833,-61.6833,73.99,91,4,13.02,clear sky
570,Udachnyy,RU,66.4167,112.4,-36.49,80,100,4.97,overcast clouds
571,Bucak,TR,37.4592,30.595,46.0,80,75,3.44,broken clouds
572,Pandamatenga,BW,-18.5278,25.627,66.56,94,99,4.81,overcast clouds
573,Avera,US,33.194,-82.5271,33.8,86,1,4.79,clear sky
574,Seidu,SL,9.0167,-10.6,66.87,81,0,2.53,clear sky
575,Poway,US,32.9628,-117.0359,48.99,93,75,2.13,broken clouds
576,Orlik,RU,52.5178,99.825,5.31,87,96,4.18,overcast clouds
577,Marsabit,KE,2.3284,37.9899,63.86,86,9,14.85,clear sky
578,Namatanai,PG,-3.6667,152.4333,85.21,73,60,14.45,light rain
579,Alice Springs,AU,-23.7,133.8833,96.01,38,66,14.97,broken clouds
580,Bubaque,GW,11.2833,-15.8333,78.3,66,0,10.16,clear sky
581,Banjar,ID,-8.19,114.9675,84.2,79,20,11.5,few clouds
582,Yuanping,CN,38.7153,112.7575,32.81,71,2,1.16,clear sky
583,Cayenne,GF,4.9333,-52.3333,75.2,100,75,2.3,broken clouds
584,Omsukchan,RU,62.5333,155.8,-26.81,82,100,7.18,overcast clouds
585,Conakry,GN,9.538,-13.6773,77.67,74,0,3.53,clear sky
586,Charters Towers,AU,-20.1,146.2667,88.97,31,76,9.89,broken clouds
587,Nyurba,RU,63.2842,118.3319,-42.27,78,100,2.59,overcast clouds
588,Ballina,AU,-28.8667,153.5667,86.0,65,40,13.8,scattered clouds
589,Puerto Carreno,CO,6.189,-67.4859,80.58,60,100,11.3,overcast clouds
590,Taylor,US,32.3001,-99.8337,55.4,71,1,6.91,clear sky
591,Tuy Hoa,VN,13.0833,109.3,70.63,83,100,8.37,overcast clouds
592,Raga,SS,8.4596,25.678,64.47,26,100,5.7,overcast clouds
593,Cap Malheureux,MU,-19.9842,57.6142,82.0,77,1,5.99,moderate rain
594,Matara,LK,5.9485,80.5353,79.18,80,35,1.97,scattered clouds
595,Sakaiminato,JP,35.55,133.2333,46.4,53,75,13.8,broken clouds
596,Along,IN,28.1667,94.7667,58.57,63,0,0.29,clear sky
597,Cruzeiro Do Oeste,BR,-23.785,-53.0733,68.79,98,100,7.47,overcast clouds
598,Lanzhou,CN,36.0564,103.7922,26.6,36,0,2.24,clear sky
599,Hede,CN,33.7681,120.2517,48.47,51,20,7.27,few clouds
600,Whitianga,NZ,-36.8333,175.7,67.28,47,14,11.07,few clouds
601,Zionsville,US,39.9509,-86.2619,28.99,68,1,5.75,clear sky
602,Somerset East,ZA,-32.7217,25.588,59.74,86,34,1.81,scattered clouds
603,Dunedin,NZ,-45.8742,170.5036,55.0,73,9,17.0,clear sky
604,Khvoynaya,RU,58.9,34.5333,24.03,97,97,8.81,overcast clouds
605,Pafos,CY,34.7667,32.4167,57.2,82,75,3.44,broken clouds
606,Senno,RU,59.5336,33.9167,22.03,97,67,8.41,broken clouds
607,Brenes,ES,37.5494,-5.8714,57.2,88,90,10.36,overcast clouds
608,Gondanglegi,ID,-7.7479,112.0132,76.57,88,100,8.9,overcast clouds
609,Mogadishu,SO,2.0371,45.3438,73.83,83,52,17.9,broken clouds
610,Havre,FR,49.5833,0.3333,46.4,100,75,11.5,light rain
611,Yumen,CN,40.2833,97.2,26.62,68,0,21.23,clear sky
612,Xining,CN,36.6167,101.7667,19.76,67,99,3.13,overcast clouds
613,Novyy Urengoy,RU,66.0833,76.6333,-40.29,80,4,4.63,clear sky
614,Rock Hill,US,34.9249,-81.0251,33.01,69,1,3.78,clear sky
615,Benjamin Hill,MX,30.1667,-111.1,54.0,79,0,14.14,clear sky
616,Aguimes,ES,27.9054,-15.4461,66.99,82,20,21.85,few clouds
617,Sucha Beskidzka,PL,49.7419,19.5943,30.0,93,75,1.14,light snow
618,Meulaboh,ID,4.1363,96.1285,81.18,73,81,2.71,broken clouds
619,Juazeiro,BR,-9.4117,-40.4986,80.6,61,0,13.8,clear sky
620,Ranong,TH,9.9658,98.6348,84.2,70,40,13.8,scattered clouds
621,Paithan,IN,19.4833,75.3833,62.6,55,90,9.44,haze
622,Goundam,ML,16.4145,-3.6708,67.46,22,0,11.21,clear sky
623,Salvador,SV,13.8333,-88.9167,84.2,42,0,10.36,clear sky
624,Pudem,RU,58.3044,52.1675,23.09,98,100,9.57,light snow
625,Ha Tinh,VN,18.3333,105.9,65.34,85,100,4.79,overcast clouds
626,Maniitsoq,GL,65.4167,-52.9,19.78,76,0,4.85,clear sky
627,Bandarbeyla,SO,9.4942,50.8122,72.37,75,22,11.12,few clouds
628,Liepaja,LV,56.5419,21.0367,30.2,93,75,3.44,light snow
629,Yazman,PK,29.1212,71.7446,53.87,34,2,2.15,clear sky
630,Newport,GB,51.5877,-2.9984,45.0,96,100,14.85,moderate rain
631,Proletariy,RU,58.4342,31.7046,25.0,98,99,5.68,overcast clouds
632,Kajaani,FI,64.2273,27.7285,14.0,85,90,9.22,light snow
633,Bonavista,CA,48.6499,-53.1147,27.0,93,100,6.91,overcast clouds
634,Odessa,UA,46.4775,30.7326,28.4,100,80,6.29,mist
635,Usinsk,RU,65.9939,57.5281,-8.3,88,100,11.68,overcast clouds
636,Barreirinha,BR,-2.7933,-57.07,74.5,95,12,1.34,few clouds
637,Tupelo,US,34.2576,-88.7034,42.8,56,40,5.08,scattered clouds
638,Monrovia,LR,6.3005,-10.7969,78.46,87,3,5.12,clear sky
639,Royal Leamington Spa,GB,52.3,-1.5333,43.0,92,100,5.99,overcast clouds
640,Cabra,ES,37.4725,-4.4421,55.4,94,90,5.75,overcast clouds
641,Gonbad-E Qabus,IR,37.25,55.1672,48.2,81,75,6.91,broken clouds
642,Arman,RU,59.7,150.1667,-12.33,79,37,13.04,scattered clouds
643,Srednekolymsk,RU,67.45,153.6833,-31.65,84,99,1.74,overcast clouds
644,Calvinia,ZA,-31.4707,19.776,53.69,72,0,3.29,clear sky
645,Shenjiamen,CN,29.9576,122.298,48.02,68,0,12.75,clear sky
646,Goma,CD,-1.6792,29.2228,60.62,77,26,2.84,scattered clouds
647,Buala,SB,-8.145,159.5921,85.05,75,100,12.64,moderate rain
648,Celestun,MX,20.8667,-90.4,69.57,78,0,14.52,clear sky
649,Yerbogachen,RU,61.2767,108.0108,-40.47,79,52,7.16,broken clouds
650,Beyneu,KZ,45.3167,55.2,31.87,97,52,5.12,broken clouds
651,Lishui,CN,28.4604,119.9103,55.87,49,0,2.1,clear sky
652,Pangkalanbuun,ID,-2.6833,111.6167,79.14,79,100,5.35,light rain
653,Barcelos,PT,41.5388,-8.6151,57.2,94,90,6.91,overcast clouds
654,Oga,IT,46.4631,10.347,43.0,100,40,3.44,scattered clouds
655,Jiuquan,CN,39.7432,98.5174,23.79,76,0,2.33,clear sky
656,Nelson Bay,AU,-32.7167,152.15,80.6,69,100,8.05,overcast clouds
657,Ewa Beach,US,21.3156,-158.0072,78.8,57,1,10.36,clear sky
658,Kankaanpaa,FI,61.8,22.4167,21.2,86,75,11.5,light snow
659,Cape Canaveral,US,28.4058,-80.6048,57.2,76,1,3.44,clear sky
660,Innisfail,AU,-17.5333,146.0333,81.54,84,100,11.36,overcast clouds
661,Nemuro,JP,43.3236,145.575,30.2,86,75,8.05,light rain and snow
662,Povazska Bystrica,SK,49.1215,18.4217,36.0,100,90,3.44,light rain
663,Nicoya,CR,10.1483,-85.452,78.8,57,0,23.02,clear sky
664,Mangan,IN,27.5167,88.5333,58.55,30,0,1.79,clear sky
665,Cap-Aux-Meules,CA,47.3821,-61.8597,26.6,80,100,21.85,overcast clouds
666,San Policarpo,PH,12.1791,125.5072,79.18,80,100,23.85,overcast clouds
667,Koumac,NC,-20.5667,164.2833,81.1,73,62,8.68,broken clouds
668,Lufilufi,WS,-13.8745,-171.5986,84.2,84,90,12.66,overcast clouds
669,Shelton,US,41.3165,-73.0932,17.6,45,1,12.66,clear sky
670,Tazovskiy,RU,67.4667,78.7,-37.61,79,0,4.72,clear sky
671,Kabinda,CD,-6.1333,24.4833,66.27,98,100,1.1,moderate rain
672,Abalak,RU,58.1286,68.5944,-0.58,93,100,10.4,overcast clouds
673,Hit,IQ,33.6416,42.8251,48.04,60,11,7.09,few clouds
674,Parana,AR,-31.732,-60.5238,75.99,81,6,7.02,clear sky
675,Azangaro,PE,-14.9167,-70.2167,43.72,62,77,1.28,broken clouds
676,Valparaiso,CL,-33.0393,-71.6273,64.99,80,100,6.38,overcast clouds
677,Benalla,AU,-36.55,145.9833,81.0,44,75,11.5,broken clouds
678,Ahipara,NZ,-35.1667,173.1667,67.82,66,71,3.94,broken clouds
679,Tocopilla,CL,-22.092,-70.1979,66.88,56,0,3.71,clear sky
680,Gamba,GA,-2.65,10.0,77.54,89,100,5.39,moderate rain
681,Kingisepp,RU,59.3733,28.6134,28.02,99,100,4.7,snow
682,Ishim,RU,56.1128,69.4902,7.45,94,71,6.98,broken clouds
683,Mukhen,RU,48.1,136.1,-5.15,88,100,3.96,overcast clouds
684,Ishcherskaya,RU,43.7153,45.1264,37.4,100,90,4.47,fog
685,Korop,UA,51.5664,32.9586,20.46,97,85,10.29,overcast clouds
